2014-08-15-16:00:06.097,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:06.106,6,129540,160,255,135,3a,ff,0b,1b,5c,2e,cf,8d,10,0e,00,00,00,00,f2,16,39,28,7e,70,48,0d,00,00,00,00,f2,13,2e,26,e5,be,d8,0e,00,00,00,00,f2,12,d1,24,e8,37,48,0d,00,00,00,00,f2,15,23,15,68,3f,e4,0c,00,00,00,00,f2,0f,ae,0f,a2,1c,54,0b,00,00,00,00,f2,10,e9,0a,cf,8d,b8,0b,00,00,00,00,f2,0b,d1,06,da,bc,ac,0d,00,00,00,00,f2,1e,23,06,d9,da,28,0a,00,00,00,00,f2,08,74,05,36,cd,1c,0c,00,00,00,00,f2,1a,17,04,23,06,8c,0a,00,00,00,00,f2
2014-08-15-16:00:06.115,2,127250,160,255,8,ff,44,7b,ff,7f,a9,05,fc
2014-08-15-16:00:06.277,3,129029,160,255,43,ef,a9,3f,f6,f0,55,22,00,b4,6b,37,68,06,55,08,00,92,cb,50,13,b7,74,03,a0,15,ff,ff,ff,ff,ff,ff,10,fc,0b,50,00,ff,7f,ff,ff,ff,7f,00
2014-08-15-16:00:06.280,3,129033,160,255,8,a9,3f,f6,f0,55,22,b4,00
2014-08-15-16:00:06.331,4,129039,43,255,26,12,44,11,b6,0d,c1,d2,d7,0e,06,45,c9,23,1b,84,74,91,01,06,00,26,ff,ff,00,74,ff
2014-08-15-16:00:06.371,3,126992,160,255,8,ff,ff,a9,3f,f6,f0,55,22
2014-08-15-16:00:06.375,2,128259,115,255,8,00,68,01,ff,ff,00,ff,ff
2014-08-15-16:00:06.411,7,65306,115,255,8,3b,9f,b7,00,ff,ff,ff,ff
2014-08-15-16:00:06.414,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:06.416,2,128259,115,255,8,00,69,01,ff,ff,00,ff,ff
2014-08-15-16:00:06.468,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:06.476,2,128259,160,255,8,ff,ff,ff,87,01,ff,ff,ff
2014-08-15-16:00:06.493,2,130306,115,255,8,00,a9,03,54,1d,f2,ff,ff
2014-08-15-16:00:06.519,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:06.537,6,128275,115,255,14,ff,ff,ff,ff,ff,ff,7c,92,09,01,80,a9,00,00
2014-08-15-16:00:06.539,7,130919,115,255,11,3b,9f,03,00,04,5a,a1,12,19,09,09
2014-08-15-16:00:06.542,7,130919,115,255,11,3b,9f,03,01,04,5a,a1,12,19,09,09
2014-08-15-16:00:06.544,7,130919,115,255,11,3b,9f,03,02,04,5a,a1,12,19,09,09
2014-08-15-16:00:06.557,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:06.568,3,129291,160,255,8,ff,fc,45,45,34,00,ff,ff
2014-08-15-16:00:06.682,4,129038,43,255,27,01,c0,0b,7e,10,73,cd,e0,0e,c6,cc,db,23,18,90,67,9b,01,40,40,09,fe,68,00,00,00,fe
2014-08-15-16:00:06.775,3,130577,160,255,14,c0,ef,9b,75,87,01,ff,ff,ff,ff,45,45,34,00
2014-08-15-16:00:06.778,2,129025,160,255,8,76,44,c9,23,fb,d2,d7,0e
2014-08-15-16:00:06.844,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:06.852,0,262386,0,0,33,01,0e,00,34,fd,01,00,00,00,00,00,02,04,02,00,00,00,00,00,00,00,00,09,30,02,02,00,00,00,03,00,00,00
2014-08-15-16:00:06.875,3,129283,160,255,8,ff,7f,ff,ff,ff,7f,ff,ff
2014-08-15-16:00:06.969,2,129026,160,255,8,ff,fc,9b,75,87,01,ff,ff
2014-08-15-16:00:07.064,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:07.066,3,128267,115,255,8,00,ff,10,00,00,ff,ff,ff
2014-08-15-16:00:07.088,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:07.109,6,129540,160,255,135,3b,ff,0b,1b,5c,2e,cf,8d,10,0e,00,00,00,00,f2,16,39,28,7e,70,48,0d,00,00,00,00,f2,13,2e,26,e5,be,d8,0e,00,00,00,00,f2,12,d1,24,e8,37,48,0d,00,00,00,00,f2,15,23,15,68,3f,e4,0c,00,00,00,00,f2,0f,ae,0f,a2,1c,54,0b,00,00,00,00,f2,10,e9,0a,cf,8d,b8,0b,00,00,00,00,f2,0b,d1,06,da,bc,48,0d,00,00,00,00,f2,1e,23,06,d9,da,c4,09,00,00,00,00,f2,08,74,05,36,cd,1c,0c,00,00,00,00,f2,1a,17,04,23,06,fc,08,00,00,00,00,f2
2014-08-15-16:00:07.110,2,127250,160,255,8,ff,f2,7b,ff,7f,a9,05,fc
2014-08-15-16:00:07.132,4,129038,43,255,27,01,d4,e5,b5,0d,6b,11,e1,0e,41,24,de,23,1c,8b,21,00,00,00,60,00,68,21,00,00,00,fe
2014-08-15-16:00:07.242,4,129038,43,255,27,01,9c,aa,c4,0d,9c,6e,04,0f,03,21,e3,23,1d,a7,53,00,00,0c,81,01,65,b7,00,00,03,fe
2014-08-15-16:00:07.279,3,129029,160,255,43,f0,a9,3f,10,18,56,22,00,1c,01,31,17,06,55,08,00,0e,78,10,2b,b7,74,03,d0,8a,ff,ff,ff,ff,ff,ff,10,fc,0b,50,00,ff,7f,ff,ff,ff,7f,00
2014-08-15-16:00:07.282,3,129033,160,255,8,a9,3f,10,18,56,22,b4,00
2014-08-15-16:00:07.292,4,129038,43,255,27,01,88,48,b8,0d,27,19,dc,0e,0a,35,c6,23,1b,95,86,d1,03,cb,08,08,5a,88,0a,00,00,fe
2014-08-15-16:00:07.342,4,129039,43,255,26,12,44,11,b6,0d,03,d3,d7,0e,b9,43,c9,23,1f,7e,76,9b,01,06,00,26,ff,ff,00,74,ff
2014-08-15-16:00:07.374,2,128259,115,255,8,00,68,01,ff,ff,00,ff,ff
2014-08-15-16:00:07.376,3,126992,160,255,8,ff,ff,a9,3f,10,18,56,22
2014-08-15-16:00:07.412,7,65306,115,255,8,3b,9f,b7,00,ff,ff,ff,ff
2014-08-15-16:00:07.415,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:07.417,2,128259,115,255,8,00,69,01,ff,ff,00,ff,ff
2014-08-15-16:00:07.457,2,130306,115,255,8,00,d7,03,a5,1c,f2,ff,ff
2014-08-15-16:00:07.477,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:07.479,2,128259,160,255,8,ff,ff,ff,88,01,ff,ff,ff
2014-08-15-16:00:07.513,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:07.533,6,128275,115,255,14,ff,ff,ff,ff,ff,ff,7c,92,09,01,80,a9,00,00
2014-08-15-16:00:07.537,7,130919,115,255,11,3b,9f,03,00,04,5a,a1,12,19,09,09
2014-08-15-16:00:07.539,7,130919,115,255,11,3b,9f,03,01,04,5a,a1,12,19,09,09
2014-08-15-16:00:07.541,7,130919,115,255,11,3b,9f,03,02,04,5a,a1,12,19,09,09
2014-08-15-16:00:07.573,3,129291,160,255,8,ff,fc,cb,4f,3b,00,ff,ff
2014-08-15-16:00:07.644,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:07.780,3,130577,160,255,14,c0,f0,e1,75,88,01,ff,ff,ff,ff,cb,4f,3b,00
2014-08-15-16:00:07.782,2,129025,160,255,8,1e,43,c9,23,5f,d3,d7,0e
2014-08-15-16:00:07.802,4,129038,43,255,27,01,70,81,c4,0d,42,70,e9,0e,95,71,ba,23,1d,72,9b,9f,04,00,60,00,20,9c,0a,00,00,fe
2014-08-15-16:00:07.852,0,262386,0,0,33,01,0e,00,34,fd,01,00,00,00,00,00,02,04,04,00,00,00,00,00,00,00,00,09,31,02,02,00,00,00,03,00,00,00
2014-08-15-16:00:07.882,3,129283,160,255,8,ff,7f,ff,ff,ff,7f,ff,ff
2014-08-15-16:00:07.902,4,129038,43,255,27,03,68,ee,b9,0d,00,8c,e2,0e,56,21,dd,23,1d,4f,95,00,00,5a,4d,09,ff,ff,ff,7f,05,fe
2014-08-15-16:00:07.942,4,129039,43,255,26,12,3c,5a,b6,0d,9e,fa,d5,0e,4a,4e,da,23,1f,df,bd,05,00,06,00,06,ff,ff,00,74,ff
2014-08-15-16:00:07.974,2,129026,160,255,8,ff,fc,e1,75,88,01,ff,ff
2014-08-15-16:00:08.064,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:08.066,3,128267,115,255,8,00,82,10,00,00,ff,ff,ff
2014-08-15-16:00:08.114,6,129540,160,255,135,3c,ff,0b,1b,5c,2e,cf,8d,10,0e,00,00,00,00,f2,16,39,28,7e,70,48,0d,00,00,00,00,f2,13,2e,26,e5,be,74,0e,00,00,00,00,f2,12,d1,24,e8,37,48,0d,00,00,00,00,f2,15,23,15,68,3f,80,0c,00,00,00,00,f2,0f,ae,0f,a2,1c,54,0b,00,00,00,00,f2,10,e9,0a,cf,8d,b8,0b,00,00,00,00,f2,0b,d1,06,da,bc,48,0d,00,00,00,00,f2,1e,23,06,d9,da,60,09,00,00,00,00,f2,08,74,05,36,cd,1c,0c,00,00,00,00,f2,1a,17,04,23,06,6c,07,00,00,00,00,f2
2014-08-15-16:00:08.116,2,127250,160,255,8,ff,ed,7a,ff,7f,a9,05,fc
2014-08-15-16:00:08.119,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:08.142,4,129038,43,255,27,01,b8,53,a6,0c,99,98,30,0f,bc,bd,a9,23,20,08,c2,5e,02,ce,08,08,fc,c2,00,00,00,fe
2014-08-15-16:00:08.292,3,129029,160,255,43,f1,a9,3f,02,3f,56,22,00,ac,01,19,c7,05,55,08,00,f6,ee,58,42,b7,74,03,d0,fb,01,00,00,00,00,00,10,fc,0b,50,00,ff,7f,ff,ff,ff,7f,00
2014-08-15-16:00:08.294,3,129033,160,255,8,a9,3f,02,3f,56,22,b4,00
2014-08-15-16:00:08.353,4,129039,43,255,26,12,44,11,b6,0d,57,d3,d7,0e,5b,42,c9,23,23,be,75,77,01,06,00,26,ff,ff,00,74,ff
2014-08-15-16:00:08.369,2,128259,115,255,8,00,68,01,ff,ff,00,ff,ff
2014-08-15-16:00:08.377,3,126992,160,255,8,ff,ff,a9,3f,02,3f,56,22
2014-08-15-16:00:08.409,7,65306,115,255,8,3b,9f,b7,00,ff,ff,ff,ff
2014-08-15-16:00:08.411,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:08.413,2,128259,115,255,8,00,69,01,ff,ff,00,ff,ff
2014-08-15-16:00:08.434,2,130306,115,255,8,00,3e,04,0e,20,f2,ff,ff
2014-08-15-16:00:08.459,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:08.480,2,128259,160,255,8,ff,ff,ff,87,01,ff,ff,ff
2014-08-15-16:00:08.492,4,129038,43,255,27,01,12,8f,c4,0d,7f,f8,df,0e,da,cb,dc,23,1d,00,00,00,00,3b,01,01,ac,78,00,00,00,fe
2014-08-15-16:00:08.494,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:08.525,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:08.531,6,128275,115,255,14,ff,ff,ff,ff,ff,ff,7c,92,09,01,80,a9,00,00
2014-08-15-16:00:08.534,7,130919,115,255,11,3b,9f,03,00,04,5a,a1,12,19,09,09
2014-08-15-16:00:08.536,7,130919,115,255,11,3b,9f,03,01,04,5a,a1,12,19,09,09
2014-08-15-16:00:08.539,7,130919,115,255,11,3b,9f,03,02,04,5a,a1,12,19,09,09
2014-08-15-16:00:08.582,3,129291,160,255,8,ff,fc,9e,51,36,00,ff,ff
2014-08-15-16:00:08.586,6,129044,160,255,20,57,38,34,00,00,00,00,00,00,00,00,00,00,00,00,00,57,38,34,00
2014-08-15-16:00:08.784,3,130577,160,255,14,c0,f1,78,75,87,01,ff,ff,ff,ff,9e,51,36,00
2014-08-15-16:00:08.786,2,129025,160,255,8,bd,41,c9,23,c2,d3,d7,0e
2014-08-15-16:00:08.852,0,262386,0,0,33,01,0e,00,34,fd,01,00,00,00,00,00,02,04,02,00,00,00,00,00,00,00,00,0a,31,02,02,00,00,00,03,00,00,00
2014-08-15-16:00:08.884,3,129283,160,255,8,ff,7f,ff,ff,ff,7f,ff,ff
2014-08-15-16:00:08.922,4,129038,43,255,27,01,d0,cb,b5,0d,7b,b0,e0,0e,67,96,dc,23,21,f6,d9,00,00,ac,08,00,db,53,00,00,00,fe
2014-08-15-16:00:08.979,2,129026,160,255,8,ff,fc,78,75,87,01,ff,ff
2014-08-15-16:00:09.063,3,128267,115,255,8,00,97,10,00,00,ff,ff,ff
2014-08-15-16:00:09.066,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:09.104,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:09.142,6,129540,160,255,135,3d,ff,0b,1b,5c,2e,cf,8d,10,0e,00,00,00,00,f2,16,39,28,7e,70,48,0d,00,00,00,00,f2,13,2e,26,e5,be,10,0e,00,00,00,00,f2,12,d1,24,e8,37,48,0d,00,00,00,00,f2,15,23,15,68,3f,80,0c,00,00,00,00,f2,0f,ae,0f,a2,1c,f0,0a,00,00,00,00,f2,10,e9,0a,cf,8d,b8,0b,00,00,00,00,f2,0b,d1,06,da,bc,48,0d,00,00,00,00,f2,1e,23,06,d9,da,28,0a,00,00,00,00,f2,08,74,05,36,cd,1c,0c,00,00,00,00,f2,1a,17,04,23,06,f0,0a,00,00,00,00,f2
2014-08-15-16:00:09.144,2,127250,160,255,8,ff,90,79,ff,7f,a9,05,fc
2014-08-15-16:00:09.146,7,65311,160,255,8,3b,9f,ff,a9,05,ff,ff,ff
2014-08-15-16:00:09.294,3,129029,160,255,43,f2,a9,3f,26,66,56,22,00,22,91,e8,74,05,55,08,00,14,cb,65,59,b7,74,03,f0,d8,ff,ff,ff,ff,ff,ff,10,fc,0b,50,00,ff,7f,ff,ff,ff,7f,00
2014-08-15-16:00:09.297,3,129033,160,255,8,a9,3f,26,66,56,22,b4,00
2014-08-15-16:00:09.369,2,128259,115,255,8,00,78,01,ff,ff,00,ff,ff
2014-08-15-16:00:09.372,4,129039,43,255,26,12,44,11,b6,0d,bb,d3,d7,0e,1e,41,c9,23,27,67,75,77,01,06,00,26,ff,ff,00,74,ff
2014-08-15-16:00:09.384,3,126992,160,255,8,ff,ff,a9,3f,12,70,56,22
2014-08-15-16:00:09.397,2,130306,115,255,8,00,f6,03,3e,28,f2,ff,ff
2014-08-15-16:00:09.432,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:09.452,4,129038,43,255,27,01,10,dc,6d,0f,19,a5,17,0f,ef,21,b0,23,25,6b,b2,64,02,00,60,00,9f,b2,df,ff,00,fe
2014-08-15-16:00:09.482,2,128259,115,255,8,00,76,01,ff,ff,00,ff,ff
2014-08-15-16:00:09.484,7,65306,115,255,8,3b,9f,b7,00,ff,ff,ff,ff
2014-08-15-16:00:09.486,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:09.494,2,128259,160,255,8,ff,ff,ff,86,01,ff,ff,ff
2014-08-15-16:00:09.518,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:09.528,6,128275,115,255,14,ff,ff,ff,ff,ff,ff,7c,92,09,01,80,a9,00,00
2014-08-15-16:00:09.532,7,130919,115,255,11,3b,9f,03,00,04,5a,a1,12,19,09,09
2014-08-15-16:00:09.534,7,130919,115,255,11,3b,9f,03,01,04,5a,a1,12,19,09,09
2014-08-15-16:00:09.536,7,130919,115,255,11,3b,9f,03,02,04,5a,a1,12,19,09,09
2014-08-15-16:00:09.593,3,129291,160,255,8,ff,fc,21,55,2e,00,ff,ff
2014-08-15-16:00:09.595,7,65362,160,255,8,3b,9f,30,2a,00,00,ff,ff
2014-08-15-16:00:09.799,3,130577,160,255,14,c0,f2,78,75,86,01,ff,ff,ff,ff,21,55,2e,00
2014-08-15-16:00:09.801,2,129025,160,255,8,62,40,c9,23,30,d4,d7,0e
2014-08-15-16:00:09.853,0,262386,0,0,33,01,0e,00,34,fd,01,00,00,00,00,00,02,04,02,00,00,00,00,00,00,00,00,09,3c,02,02,00,00,00,03,00,00,00
2014-08-15-16:00:09.855,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:09.889,3,129283,160,255,8,ff,7f,ff,ff,ff,7f,ff,ff
2014-08-15-16:00:09.992,2,129026,160,255,8,ff,fc,78,75,86,01,ff,ff
2014-08-15-16:00:09.994,7,130846,160,255,12,3b,9f,02,14,1f,cd,12,0f,ff,3f,ff,ff
2014-08-15-16:00:10.012,4,129038,43,255,27,01,40,4e,b9,0d,d9,49,08,0f,8a,24,e2,23,1d,8d,e5,b5,01,38,40,01,58,e2,ff,7f,00,fe
2014-08-15-16:00:10.052,4,129038,43,255,27,01,70,81,c4,0d,9b,64,e9,0e,60,6c,ba,23,25,72,9b,9f,04,75,81,09,20,9c,0a,00,00,fe
2014-08-15-16:00:10.062,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:10.064,3,128267,115,255,8,00,ed,10,00,00,ff,ff,ff
2014-08-15-16:00:10.092,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:10.122,6,129540,160,255,135,3e,ff,0b,1b,5c,2e,cf,8d,10,0e,00,00,00,00,f2,16,39,28,7e,70,48,0d,00,00,00,00,f2,13,2e,26,e5,be,74,0e,00,00,00,00,f2,12,d1,24,e8,37,48,0d,00,00,00,00,f2,15,23,15,68,3f,80,0c,00,00,00,00,f1,0f,ae,0f,a2,1c,34,08,00,00,00,00,f2,10,e9,0a,cf,8d,b8,0b,00,00,00,00,f2,0b,d1,06,da,bc,48,0d,00,00,00,00,f2,1e,23,06,d9,da,f0,0a,00,00,00,00,f2,08,74,05,36,cd,1c,0c,00,00,00,00,f2,1a,17,04,23,06,54,0b,00,00,00,00,f2
2014-08-15-16:00:10.124,2,127250,160,255,8,ff,2d,77,ff,7f,a9,05,fc
2014-08-15-16:00:10.202,4,129038,43,255,27,01,10,d8,c3,0d,c8,e3,e0,0e,8c,55,dd,23,2a,7e,85,00,00,38,40,09,ff,ff,ff,7f,00,fe
2014-08-15-16:00:10.303,3,129029,160,255,43,f3,a9,3f,90,8d,56,22,00,54,c1,1d,24,05,55,08,00,e0,4d,02,73,b7,74,03,00,8f,fd,ff,ff,ff,ff,ff,10,fc,0a,64,00,ff,7f,ff,ff,ff,7f,00
2014-08-15-16:00:10.305,3,129033,160,255,8,a9,3f,90,8d,56,22,b4,00
2014-08-15-16:00:10.354,2,130306,115,255,8,00,8f,03,b1,1e,f2,ff,ff
2014-08-15-16:00:10.382,4,129039,43,255,26,12,44,11,b6,0d,2f,d4,d7,0e,e2,3f,c9,23,2b,db,74,91,01,06,00,26,ff,ff,00,74,ff
2014-08-15-16:00:10.384,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:10.390,3,126992,160,255,8,ff,ff,a9,3f,54,97,56,22
2014-08-15-16:00:10.431,2,128259,115,255,8,00,3f,01,ff,ff,00,ff,ff
2014-08-15-16:00:10.466,7,65306,115,255,8,3b,9f,b7,00,ff,ff,ff,ff
2014-08-15-16:00:10.468,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:10.471,2,128259,115,255,8,00,41,01,ff,ff,00,ff,ff
2014-08-15-16:00:10.491,2,128259,160,255,8,ff,ff,ff,83,01,ff,ff,ff
2014-08-15-16:00:10.499,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:10.525,6,128275,115,255,14,ff,ff,ff,ff,ff,ff,7c,92,09,01,80,a9,00,00
2014-08-15-16:00:10.529,7,130919,115,255,11,3b,9f,03,00,04,5a,a1,12,19,09,09
2014-08-15-16:00:10.531,7,130919,115,255,11,3b,9f,03,01,04,5a,a1,12,19,09,09
2014-08-15-16:00:10.533,7,130919,115,255,11,3b,9f,03,02,04,5a,a1,12,19,09,09
2014-08-15-16:00:10.535,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:10.593,3,129291,160,255,8,ff,fc,4c,54,15,00,ff,ff
2014-08-15-16:00:10.799,3,130577,160,255,14,c0,f3,21,75,83,01,ff,ff,ff,ff,4c,54,15,00
2014-08-15-16:00:10.801,2,129025,160,255,8,0e,3f,c9,23,8d,d4,d7,0e
2014-08-15-16:00:10.852,0,262386,0,0,33,01,0e,00,34,fd,01,00,00,00,00,00,02,04,04,00,00,00,00,00,00,00,00,09,40,02,02,00,00,00,03,00,00,00
2014-08-15-16:00:10.892,4,129038,43,255,27,01,e0,a3,cb,0f,dc,0e,e3,0e,4c,bf,db,23,29,ed,50,0c,02,00,60,08,72,50,00,00,00,fe
2014-08-15-16:00:10.906,3,129283,160,255,8,ff,7f,ff,ff,ff,7f,ff,ff
2014-08-15-16:00:10.999,2,129026,160,255,8,ff,fc,21,75,83,01,ff,ff
2014-08-15-16:00:11.063,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:11.070,3,128267,115,255,8,00,3f,11,00,00,ff,ff,ff
2014-08-15-16:00:11.087,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:11.128,6,129540,160,255,135,3f,ff,0b,1b,5c,2e,cf,8d,10,0e,00,00,00,00,f2,16,39,28,7e,70,48,0d,00,00,00,00,f2,13,2e,26,e5,be,74,0e,00,00,00,00,f2,12,d1,24,e8,37,48,0d,00,00,00,00,f2,15,23,15,68,3f,80,0c,00,00,00,00,f1,0f,ae,0f,a2,1c,60,09,00,00,00,00,f2,10,e9,0a,cf,8d,b8,0b,00,00,00,00,f2,0b,d1,06,da,bc,48,0d,00,00,00,00,f2,1e,23,06,d9,da,8c,0a,00,00,00,00,f2,08,74,05,36,cd,1c,0c,00,00,00,00,f2,1a,17,04,23,06,60,09,00,00,00,00,f2
2014-08-15-16:00:11.130,2,127250,160,255,8,ff,21,75,ff,7f,a9,05,fc
2014-08-15-16:00:11.301,3,129029,160,255,43,f4,a9,3f,aa,b4,56,22,00,0c,2d,f4,d4,04,55,08,00,42,89,a9,88,b7,74,03,50,c3,00,00,00,00,00,00,10,fc,0a,64,00,ff,7f,ff,ff,ff,7f,00
2014-08-15-16:00:11.303,3,129033,160,255,8,a9,3f,aa,b4,56,22,b4,00
2014-08-15-16:00:11.322,2,130306,115,255,8,00,fb,03,d5,24,f2,ff,ff
2014-08-15-16:00:11.358,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:11.372,4,129038,43,255,27,01,f0,0f,b6,0d,94,cf,e2,0e,b9,52,d3,23,30,bc,cc,00,00,a7,81,09,0b,11,00,00,00,fe
2014-08-15-16:00:11.394,3,126992,160,255,8,ff,ff,a9,3f,6e,be,56,22
2014-08-15-16:00:11.396,2,128259,115,255,8,00,54,01,ff,ff,00,ff,ff
2014-08-15-16:00:11.412,4,129039,43,255,26,12,44,11,b6,0d,c5,d4,d7,0e,62,3e,c9,23,2f,1b,71,72,01,06,00,26,ff,ff,00,74,ff
2014-08-15-16:00:11.444,7,65306,115,255,8,3b,9f,b7,00,ff,ff,ff,ff
2014-08-15-16:00:11.448,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:11.450,2,128259,115,255,8,00,54,01,ff,ff,00,ff,ff
2014-08-15-16:00:11.495,2,128259,160,255,8,ff,ff,ff,81,01,ff,ff,ff
2014-08-15-16:00:11.506,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:11.523,6,128275,115,255,14,ff,ff,ff,ff,ff,ff,7c,92,09,01,93,a9,00,00
2014-08-15-16:00:11.525,7,130919,115,255,11,3b,9f,03,00,04,5a,a1,12,19,09,09
2014-08-15-16:00:11.528,7,130919,115,255,11,3b,9f,03,01,04,5a,a1,12,19,09,09
2014-08-15-16:00:11.530,7,130919,115,255,11,3b,9f,03,02,04,5a,a1,12,19,09,09
2014-08-15-16:00:11.533,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:11.596,3,129291,160,255,8,ff,fc,0e,68,30,00,ff,ff
2014-08-15-16:00:11.742,4,129038,43,255,27,01,90,fd,e9,25,49,e6,dd,0e,58,b0,a1,23,30,50,35,d0,02,99,c0,08,dc,35,03,00,00,fe
2014-08-15-16:00:11.782,4,129038,43,255,27,01,70,81,c4,0d,85,57,e9,0e,94,66,ba,23,2d,72,9b,9f,04,00,60,00,20,9c,0a,00,00,fe
2014-08-15-16:00:11.800,3,130577,160,255,14,c0,f4,8f,73,81,01,ff,ff,ff,ff,0e,68,30,00
2014-08-15-16:00:11.802,2,129025,160,255,8,c6,3d,c9,23,3c,d5,d7,0e
2014-08-15-16:00:11.846,5,130311,115,255,8,00,c0,53,7a,ff,7f,ff,ff
2014-08-15-16:00:11.852,0,262386,0,0,33,01,0e,00,34,fd,01,00,00,00,00,00,02,04,02,00,00,00,00,00,00,00,00,0a,3b,02,02,00,00,00,03,00,00,00
2014-08-15-16:00:11.900,3,129283,160,255,8,ff,7f,ff,ff,ff,7f,ff,ff
2014-08-15-16:00:12.003,2,129026,160,255,8,ff,fc,8f,73,81,01,ff,ff
2014-08-15-16:00:12.063,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:12.065,3,128267,115,255,8,00,2d,11,00,00,ff,ff,ff
2014-08-15-16:00:12.086,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
2014-08-15-16:00:12.131,6,129540,160,255,135,40,ff,0b,1b,5c,2e,cf,8d,10,0e,00,00,00,00,f2,16,39,28,7e,70,48,0d,00,00,00,00,f2,13,2e,26,e5,be,10,0e,00,00,00,00,f2,12,d1,24,e8,37,48,0d,00,00,00,00,f2,15,23,15,68,3f,80,0c,00,00,00,00,f1,0f,ae,0f,a2,1c,c4,09,00,00,00,00,f2,10,e9,0a,cf,8d,fc,08,00,00,00,00,f2,0b,d1,06,da,bc,48,0d,00,00,00,00,f2,1e,23,06,d9,da,60,09,00,00,00,00,f2,08,74,05,36,cd,1c,0c,00,00,00,00,f2,1a,17,04,23,06,54,0b,00,00,00,00,f2
2014-08-15-16:00:12.134,2,127250,160,255,8,ff,7e,76,ff,7f,a9,05,fc
2014-08-15-16:00:12.151,4,129039,43,255,26,12,66,58,b6,0d,36,93,d7,0e,ac,f0,c6,23,2f,e1,6f,96,01,06,00,06,ff,ff,00,74,ff
2014-08-15-16:00:12.290,2,130306,115,255,8,00,b3,03,83,25,f2,ff,ff
2014-08-15-16:00:12.308,3,129029,160,255,43,f5,a9,3f,c4,db,56,22,00,3c,da,95,88,04,55,08,00,58,59,68,b1,b7,74,03,f0,d8,ff,ff,ff,ff,ff,ff,10,fc,0a,64,00,ff,7f,ff,ff,ff,7f,00
2014-08-15-16:00:12.310,3,129033,160,255,8,a9,3f,c4,db,56,22,b4,00
2014-08-15-16:00:12.317,7,65370,115,255,8,3b,9f,40,82,ff,ff,ff,ff
